"id","codigo","dane","colegio","departamento","ciudad","direccion","barrio","telefono","web","correo_i","cumpleaños","cod_zona","sub_zona","zona_madre","responsable","id_calendario","id_segmento","id_usuario","fecha_creacion"
"2905","3-7470293","370001038933","CENTRO EDUCATIVO MIS PRIMERAS LETRAS","29","SINCELEJO","KR 27 39 A 72","Barrio Bogota","2817054-2744223- 312",,,"0000-00-00","74720180","5",,"Arbey perez","1","0","34","2024-09-05 11:32:50"
"2906","3-65884643","225817000268","INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICO INDUSTRIAL","15","Tocancipá ","VEREDA VERGANZO","VEREDA VERGANZO","8697731-3114800475",,,"0000-00-00","7773576","27",,"Emery Arias","1","0","32","2024-09-24 15:18:45"
"2907","3-6673653","373001008979","LICEO INF LA SALLE","30","IBAGUÉ","CRA 4A NO.33-61","CADIZ","2642892",,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"2908","3-719313","111001016071","Colegio Isabel II  (IED)","1","Bogotá","DG 2 D 79 C 83","Maria Paz","2928295",,,"0000-00-00","46788743","14",,"Cecilia Velazco","1","0","31","2024-09-30 15:58:56"
"2909","3-8228523","308001005256","COLEGIO MODERNO DEL CARIBE","5","BARRANQUILLA","CL 80 C 35 D 55","LA 38","3522657-3522661 ",,,"0000-00-00","74720180","2",,"Luis Barriosnuevo","1","0","34","2024-09-05 11:32:50"
"2910","3-72443885","173001000359","INST EDUC NORMAL SUPERIOR","30","IBAGUÉ","CL 30 AV AMBALA","LA GRANJA","2644631",,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"2911","3-2017503","111001110477","COLEGIO NELSON MANDELA (IED)","1","KENEDY","KR 90 A 46 50 SUR","KENEDY","7833752 -- 7833690",,,"0000-00-00","7773576","27",,"Emery Arias","2","0","32","2024-09-24 15:18:45"
"2912","3-2693264","425175000365","COLEGIO SAN JOSE DE CALASANZ","15","chia","KM 24 AUTOPISTA NORTE","YERBABUENA","8650524-3152063987",,,"0000-00-00","7773576","27",,"Emery Arias","1","0","32","2024-09-24 15:18:45"
"2913","3-9805075","376109007676","Liceo Mayor del Pacifico","31","Buenaventura","IND AV SIMON BOLIVAR","Simon Bolivar","2419537",,,"0000-00-00","46788743","35",,"Andres Calderon - A","1","0","31","2024-09-30 15:58:56"
"2915","3-37199950","223001001239","INSITTUCION EDUCATIVA BESITO BOLAO","14","MONTERIA","VEREDA BESITO BOLAO","XX","3104182471",,,"0000-00-00","74720180","7",,"Arbey perez","1","0","34","2024-09-05 11:32:50"
"2916","3-9134912","115001000057","COLEGIO NUESTRA SEÑORA DE LOS ANGELES","7","TUNJA","KR 10 18 99","CENTRO","7422215",,,"0000-00-00","6767867","24",,"CESAR GONZALEZ","1","0","31","2024-09-05 11:45:47"
"2917","3-66622310","423162001955","Liceo Divino Niño","14","Cereté","CORREG RETIRO DE LOS INDIOS","CORREG RETIRO DE LOS INDIOS","3107056145",,,"0000-00-00","46788743","16",,"Jorge Luis Polo","1","0","31","2024-09-30 15:58:56"
"2918","3-36178169","111769003360","IED Republica Dominicana","1","Bogotá","CL 131 A 125 43","Suba","6906799",,,"0000-00-00","46788743","14",,"Cecilia Velazco","1","0","31","2024-09-30 15:58:56"
"2919","3-854492","111769003416","Colegio Juan Lozano y Lozano IED","1","Bogotá","CL 140 A 100 30","Suba","6822910",,,"0000-00-00","46788743","14",,"Cecilia Velazco","1","0","31","2024-09-30 15:58:56"
"2920","3-79196576","185001003534","COLEGIO ITEY","10","YOPAL","KR 21 CL 39 05","YOPAL","6343559",,,"0000-00-00","62332818","21",,"FREDY GONZALEZ","1","0","30","2024-08-02 11:11:40"
"2921","3-985140","323672000487","C. Docente La Alegría","14","San Antero","CALLE ARRIBA","Centro","8110299",,,"0000-00-00","46788743","16",,"Jorge Luis Polo","1","0","31","2024-09-30 15:58:56"
"2922","3-67347603","111001076767","COLEGIO CASTILLA (IED)","1","BOGOTA","KR 78 C 8 A 43","CASTILLA","2923167",,,"0000-00-00","7773576","27",,"Emery Arias","2","0","32","2024-09-24 15:18:45"
"2924","3-43799757","111001014109","Colegio Brasilia de Bosa (IED)","1","Bogotá","CL 52 A SUR 87 D 45","Bosa Brasilia","7831779",,,"0000-00-00","46788743","14",,"German Muñoz","1","0","31","2024-09-30 15:58:56"
"2925","3-64500932","366001005141","Colegio Militar General Rafael Reyes","26","Pereira","IND ENTRADA 16 KM 1 VÍA A CERRITOS","Cerritos","3360729 - 3147942604",,,"0000-00-00","46788743","30",,"Julian Montaño","1","0","31","2024-09-30 15:58:56"
"2926","3-2533966","170001001861","INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO PRIETO","29","SINCELEJO","CL 18 10 100","KENEDY","3002755597-2825178",,,"0000-00-00","74720180","5",,"Jose Carmona","1","0","34","2024-09-05 11:32:50"
"2927","3-86521377","325430001317","COLEGIO CAMPESTRE DE LA SABANA","15","MADRID","IND DG 2 3 69","MADRID","3202381841 316783224",,,"0000-00-00","7773576","27",,"Emery Arias","1","0","32","2024-09-24 15:18:45"
"2928","3-22875041","317380000729","GIMNASIO PALMA REAL","8","La Dorada","IND CONDOMINIO CAMPESTRE PALMA REAL","PALMA REAL","8566521",,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"2929","3-523842","320001791383","Colegio Bilingue Americano - Valledupar","12","Valledupar","CL 10 10 25","Centro","5744961",,,"0000-00-00","46788743","17",,"Luis Palencia","1","0","31","2024-09-30 15:58:56"
"2930","3-8979521","108001003343","INSTITUCION EDUCATIVA HOGAR MARIANO","5","BARRANQUILLA","KR 14 58 25 ","SUR","3653296",,,"0000-00-00","74720180","2",,"Jose Romero","1","0","34","2024-09-05 11:32:50"
"2931","3-44052273","376109011142","CENTRO EDUCATIVO SERGIO ARBOLEDA","31","BUENAVENTURA","Calle 7A#63C -28","CENTRO","243762",,,"0000-00-00","74720180","38",,"Gonzalo Gutierrez","1","0","34","2024-10-18 12:05:51"
"2932","3-64200241","308001077061","Instituto Bienvenida","5","Barranquilla","CL 23 22 85","Centro","3743713",,,"0000-00-00","46788743","13",,"Lissett Perez","1","0","31","2024-09-30 15:58:56"
"2933","3-84680526","347001053191","COLEGIO CRISTIANO DEL CARIBE","20","SANTA MARTA","MANZANA D CASA 2","SUR","4307494",,,"0000-00-00","74720180","8",,"Alvaro Herrera","1","0","34","2024-09-05 11:32:50"
"2934","3-704911","311769001030","Centro Educativo Asosiervas - Suba","1","Bogotá","Cl. 135a #91A-30","Suba","315 4678454",,,"0000-00-00","46788743","14",,"Cecilia Velazco","1","1","31","2024-10-18 18:09:09"
"2935","3-45823023","173001001088","INST EDUC TEC SAGRADA FAMILIA","30","IBAGUÉ","KR 5 65 41","Arrayanes","2717976",,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"2936","3-97307675","11049639865","NUBIA CORONEL ","28","BUCARAMANGA","CENTRO","GOLD","3203001412",,,"0000-00-00","6767867","26",,"CESAR GONZALEZ","1","0","33","2024-08-15 15:30:53"
"2937","3-6242792","311001095370","GIMN INF CRECIENDO Y APRENDIENDO","1","Bogota","15, Cra. 78 #41 G","Antonio Nariño","301 7914151",,,"0000-00-00","653168","23",,,"1","1","38","2024-08-15 15:20:00"
"2939","3-7900051","311001016984","Liceo Avenida las Américas","1","Bogotá","KR 53 A 5 60","Galan","2607308",,,"0000-00-00","1392841","0",,,"1","2","16","2024-09-25 08:38:02"
"2941","3-2491672","325754004360","COLEGIO GARCIA HERREROS","15","soacha","KR 26 C ESTE 53 A 13","SOACHA","3134473724",,,"0000-00-00","2067658","0",,,"1","1","10","2024-10-01 12:00:13"
"2942","3-7579086","11049639865","SAN ANTONIO DE RAQUIRA ","7","TUNJA","CENTRO","TUNJA","3203001412",,,"0000-00-00","6767867","24",,"CESAR GONZALEZ","1","0","38","2024-08-15 15:20:00"
"2943","3-9760155","325286001056","Colegio Bilingüe Abriendo Caminos","15","FUNZA","Cra. 24 #12 C 36","Villa Paola","310 2262412",,,"0000-00-00","5656","0",,,"1","1","38","2024-09-19 10:31:17"
"2944","3-56942991","376001020544","Colegio Amor y Ciencia","31","Cali","IND KR 25 E DG 70 B 71","Centro","6026633697",,,"0000-00-00","46788743","19","23556","Yeiner Diaz","1","0","31","2024-09-30 15:58:56"
"2945","3-1545212","NIT: 901469170-6","Distribuciones de la Costa Caribe SAS","12","Valledupar","Cr 7 # 5 -26","Centro","30454076",,,"0000-00-00","46788743","17",,"ILS Colombia","1","0","31","2024-09-30 15:58:56"
"2948","3-5594944","376520005862","Liceo Campestre Crecer (Cal B)","31","Palmira","CL 42 KR 49 SN 330","Centro","3137869989",,,"0000-00-00","46788743","19","23556","Andrés Calderón","2","0","31","2024-09-30 15:58:56"
"2949","3-91348201","376520002456","Colegio Santa Inés Campestre","31","Palmira","KR 1 21 38","Centro","2872121",,,"0000-00-00","46788743","19","23556",,"1","0","31","2024-09-30 15:58:56"
"2950","3-36751939","376520000216","SEMINARIO DIOCESANO DE CRISTO SACERDOTE (Cal B)","31","Palmira","IND KILOMETRO 1-VIA TIENDA NUEVA","Tienda Nueva","2660232",,,"0000-00-00","46788743","19","23556","Andrés Calderón","2","0","31","2024-09-30 15:58:56"
"2951","3-87807778","376520007393","Colegio Teresiano de Palmira","31","Palmira","CL 57 D 28 B 42","Centro","3163483191",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"2953","4-21983740","1112456784","jardin infantil pepe grillo","15","Madrid","Urbanización El Porvenir","El Porvenir","6906600",,,"0000-00-00",,"0",,,"2","0","11","2024-09-02 15:02:19"
"2955","376001001426","376001001426","COLEGIO NUESTRA SEÑORA DE LA CONSOLACION","31","CALI","Carrera 68 NO.10B-64",,"3904863 - 310 413003",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2956","476001029953","476001029953","REDCOL - ARBOLEDA SCHOOL","31","CALI","KR 125 2 80 ",,"(602)5543405 - 31528",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2957","376001012606","376001012606","ASPAEN LICEO TACURÍ","31","CALI","Callejón de la viga Calles 22 – 23",,"3133717036 - 6023183",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2958","376001009176","376001009176","COLEGIO LAURETTA BENDER","31","CALI","CL 11 128 200 ",,"625551311 - 31764879",,,"0000-00-00","46788743","18","23556","Alexander Nuñez","2","0","31","2024-09-30 15:58:56"
"2959","376001002121","376001002121","COLEGIO BENNETT","31","CALI","Calle ALFEREZ REAL CIUDAD JARDIN",,"6023322353 - 6023005",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2960","476001029180","476001029180","COLEGIO CAMPESTRE ANGLO HISPANO","31","CALI","IND KR 127 11 - 05 / 12 - 67 /11-130",,"6025551047 - 317 669",,,"0000-00-00","23556","0","0",,"2","0","31","2024-09-30 15:58:56"
"2961","376001016750","376001016750","JARDÍN TIA NORA Y LICEO LOS ALPES","31","CALI","Avenida 8 66 05",,"3160257838",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2962","376001036416","376001036416","COLEGIO TECNICO Y MILITAR ALMIRANTE COLON DE CALI","31","CALI","Calle 53 N 1 D  -27",,"6024467376 - 3147584",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2963","376001001388","376001001388","COLEGIO BILINGUE LACORDAIRE","31","CALI","Calle 5 NO. 89-70",,"6023325706 (121) - 3",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2964","376001003461","376001003461","COLEGIO SAN ANTONIO MARIA CLARET","31","CALI","Carrera 122 Calle 15-16 VIA PANCE","Pance","5552075 - 3128331791","www.colegioclaret.edu.co","info@claret.edu.co","0000-00-00","23556","0",,,"2","3","31","2024-09-30 15:58:56"
"2965","376001002350","376001002350","COLEGIO FRANCISCANO  DE PÍO XII","31","CALI","Km 4 VIA JAMUNDI VALLE DEL LILI",,"6025552727 - 3175386",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2966","376001000861","376001000861","COLEGIO DE SAN LUIS GONZAGA","31","CALI","Avenida 10A NO.14N-85",,"3183305156",,,"0000-00-00","23556","18",,,"2","0","31","2024-09-30 15:58:56"
"2967","376001012789","376001012789","COL TECNICO MARIA ELVINIA","31","CALI","Carrera 3  59 C 160",,"6024495565 - 6023014",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2968","376001008498","376001008498","COLEGIO REYES CATOLICOS","31","CALI","CL 13 D 70 72 ",,"3391467 - 3176546371",,,"0000-00-00","23556","0","0",,"2","0","31","2024-09-30 15:58:56"
"2969","376001001116","376001001116","COLEGIO AMERICANO","31","CALI","KR 89 4 C 35 ",,"3325840 - 3504127212",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2970","376001002074","376001002074","CORPORACION COLEGIO AMERICAS UNIDAS","31","CALI","KR 56 1 B 71 ",,"6025130772 - 6023105",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2971","376001000390","376001000390","COLEGIO SAN JOSE - CHAMPAGNAT","31","CALI","Carrera 27 9 C BIS 47",,"6025140708 - 3103670",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2972","376001037650","376001037650","COLEGIO BILINGÜE LANCASTER","31","CALI","IND KR 66 A NO. 1 C 65 - CL 2 NO. 66 B - 87",,"6023243960 - 3504230",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2973","376001000721","376001000721","COLEGIO FRANCISCANO DE FRAY DAMIAN GONZALEZ","31","CALI","Km 4 VIA PUERTO TEJADA",,"5504413 - 3153176829",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2974","376001010417","376001043871","COLEGIO LOS ANGELES DEL NORTE","7","TUNJA","KR 10 18 99","CENTRO","7422215",,,"0000-00-00","6767867","24",,,"1","1","31","2024-09-05 11:46:41"
"2975","376001041509","376001041509","COLEGIO LOS ANDES SAN FERNANDO","31","CALI","IND CL 5 B2 36 55",,"6025240274 - 3206788",,,"0000-00-00","46788743","18","23556","Alexander Nuñez","1","0","31","2024-09-30 15:58:56"
"2976","376001014048","376001014048","LICEO BELLA SUIZA","31","CALI","Calle 19 OESTE  55-69",,"3113893226",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2977","376001000306","376001000306","COLEGIO LEONÍSTICO LA MERCED","31","CALI","Calle 44 NORTE 3DN-41",,"6024857288 - 6024857",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2978","376001002376","376001002376","COLEGIO HISPANOAMERICANO","31","CALI","Avenida 3 C NORTE 35N-55",,"6024896888  - 311634",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2979","376001003526","376001003526","COLEGIO CATOLICO ROSALBA SANTANDER","31","CALI","KR 49 9 B 42 ",,"5520795 - 3155497690",,,"0000-00-00","46788743","31","23556","ALEXANDER NUÑEZ","2","0","31","2024-09-30 15:58:56"
"2980","476001005957","476001005957","GIMNASIO LOS FARALLONES VALLE DEL LILI","31","CALI","IND KM 2 VIA A JAMUNDI",,"6024884141 - 6023174",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2981","376001028685","376001028685","VERNOT SCHOOL","31","CALI","IND KM 3 CASA 99 VIA LA BUITRERA",,"3259010 - 3168306264",,,"0000-00-00","46788743","18","23556","Alexander Nuñez","2","0","31","2024-09-30 15:58:56"
"2982","376001013441","376001013441","COLEGIO BILINGUE DIANA OESE","31","CALI","Km3 LA BUITRERA",,"3259000 -3259001 - 3",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2983","376001026968","376001026968","COLEGIO FREINET","31","CALI","Km 3 LA BUITRERA",,"6023981966 - 6023174",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2984","376001000829","376001000829","LICEO BENALCAZAR","31","CALI","Carrera 2 OESTE  10-83",,"6028931402 - 6023108",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2985","376001011464","376001011464","COLEGIO GIMNASIO LA COLINA","31","CALI","Avenida 9 NORTE 56 81",,"6024862555 - 3116294",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2986","376001029321","376001029321","LICEO ANGLO DEL VALLE","31","CALI","Calle 46  81 A 12",,"6023321582  - 311703",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2987","376001015923","376001015923","COLEGIO SAN JOSÉ","31","CALI","CL 2 B 66 A 46 ",,"3166198205",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2988","376001000012","376001000012","COLEGIO CLARETIANO SANTA DOROTEA","31","CALI","Carrera 29 A  10 - 55",,"6025582940 - 6023137",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2989","376001000951","376001000951","CORPORACIÓN CULTURAL COLEGIO ALEMÁN","31","CALI","IND AV GUALÍ CASA NO. 31",,"6024868000 - 3504121",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2990","476001044049","476001044049","LICEO CAMPESTRE INGLES DEL SUR","31","CALI","IND VIA AL CORREGIMIENTO LA BUITRERA KM 3.4",,"6023259321 - 3178147",,,"0000-00-00","23556","0",,,"1","0","31","2024-09-30 15:58:56"
"2991","376001001868","376001001868","LICEO SAN JUAN XXIII","31","CALI","IND AV 3 F NORTE 42N - 48",,"6026646873 - 3154825",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2993","376001043285","376001043285","COLEGIO GUIAS","31","CALI","IND CL 14 A OESTE 55 82",,"6025570201 - 3057120",,,"0000-00-00","23556","0",,,"1","0","31","2024-09-30 15:58:56"
"2994","376001043901","376001043901","REDCOL - COLEGIO NUEVO CAMBRIDGE","31","CALI","Carrera 125 12 20",,"3152624233",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2995","376001006983","376001006983","COLEGIO NUESTRA SEÑORA DEL ROSARIO","31","CALI","Carrera 125  NO. 22-17",,"6025551137 - 6023117",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2996","376001000276","376001000276","COLEGIO BERCHMANS","31","CALI","Carrera 120A NO 16-86",,"6023211000 - 3176699",,,"0000-00-00","23556","0",,"Alexander Nuñez","2","0","31","2024-09-30 15:58:56"
"2997","376001013157","376001013157","ASPAEN COLEGIO JUANAMBÚ","31","CALI","Carrera 126  5-75",,"6025551177 - 6023206",,,"0000-00-00","23556","0",,,"2","0","31","2024-09-30 15:58:56"
"2998","1112222333","376520006605","COLEGIO BILINGÜE CAÑAVERAL","31","CALI"," 29 #10-500,",,"311 3499814",,,"0000-00-00","46788743","18","23556","Andrés Calderón","1","0","31","2024-10-18 20:36:22"
"2999","376111002126","376111002126","COL MI CASITA ALEGRE","31","GUADALAJARA DE BUGA","KR 4 A 3 07 ",,"3177889368-316283666",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"3000","376111032301","376111032301","INST DE EDUCACION COMFENALCO VALLE","31","GUADALAJARA DE BUGA","CL 7 11 27 ",,"2363391-3104684033",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"3001","376111010459","376111010459","HOG INF EL REFUGIO","31","GUADALAJARA DE BUGA","CL 5 12 38",,"2272895",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"3002","376111800066","376111800066","GIMNASIO DE ARTE Y CIENCIA DE BUGA","31","GUADALAJARA DE BUGA","CL 3 10 44 ",,"3113968394-316792762",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"3003","376111032734","376111032734","GIMNASIO INFANTIL LUDICO PEDAGOGICO DE BUGA","31","GUADALAJARA DE BUGA","CL 14 KR 12 54 ",,"3167617298-316767127",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"3004","376111032688","376111032688","MI CASITA DE VIRTUDES","31","GUADALAJARA DE BUGA","CL 6 5 35 ",,"3163630641-318385035",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"3005","376111032271","376111032271","FUNDACION EDUCATIVA LIC POPULAR","31","GUADALAJARA DE BUGA","KR 15 22 24 ",,"3202466163-317461842",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"3006","376111000263","376111000263","COL MAYOR CIUDAD DE BUGA","31","GUADALAJARA DE BUGA","CL 4 KR 20 ",,"2392625 - 2392624",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"3007","376111032220","376111032220","LICEO DE LOS NIÑOS","31","GUADALAJARA DE BUGA","KR 15 2 24 ",,"2385668 3122972610 3",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"3008","376111002673","376111002673","LICEO JUVENIL BILINGUAL SCHOOL","31","GUADALAJARA DE BUGA","CL 5 6 42 ",,"2360615-3006186459-3",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"3009","376111001405","376111001405","JARD INF MI PEQUEÑO MUNDO","31","GUADALAJARA DE BUGA","KR 12 CT CENTRAL SALIDA SUR ",,"2286398-3183723145",,,"0000-00-00","46788743","19","23556",,"1","0","31","2024-09-30 15:58:56"
"3011","376111002193","376111002193","JARD INF Y GUARDERIA PICARDIAS","31","GUADALAJARA DE BUGA","KR 9 5 35 ",,"2276741-3166047574-3",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"3012","376111002754","376111002754","LIC INF SUEÑOS Y FANTASIAS","31","GUADALAJARA DE BUGA","KR 4 6 43 ",,"3235296272-2017061.",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"3013","376111002568","376111002568","ACADEMIA MILIT CORONEL MIGUEL CABAL BARONA","31","GUADALAJARA DE BUGA","KR 12 CL SALIDA SUR ","Centro","3002102910-312246990",,,"0000-00-00","46788743","19","23556","Andrés Calderón","2","0","31","2024-09-30 15:58:56"
"3014","376111002827","376111002827","COLEGIO COMFANDI BUGA","31","BUGA","Carrera 12, carretera central, salida sur",,"3185396816-317376762",,,"0000-00-00","23556","0",,,"2","3","31","2024-09-30 15:58:56"
"3015","376111032211","376111032211","LIC INF CARITAS FELICES","31","GUADALAJARA DE BUGA","CL 6 11 31 ",,"3182944255-316687384",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"3016","376111032637","376111032637","LICEO PSICOPEDAGÓGICO DE BUGA","31","GUADALAJARA DE BUGA","KR 16 12 80 ",,"2371818-3173363668",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
